Name,Symbol,Date,High,Low,Open,Close,Volume
Bitcoin,BTC,21/02/2017 23:59,1117.25,1076.930054,1079.280029,1115.300049,186868992
Bitcoin,BTC,22/02/2017 23:59,1125.390015,1100.550049,1114.800049,1117.439941,136100000
Bitcoin,BTC,23/02/2017 23:59,1176.619995,1116.959961,1117.27002,1166.719971,189454000
Bitcoin,BTC,24/02/2017 23:59,1200.390015,1131.959961,1172.709961,1173.680054,330759008
Bitcoin,BTC,25/02/2017 23:59,1174.849976,1124.589966,1170.410034,1143.839966,139960992
Bitcoin,BTC,26/02/2017 23:59,1167.469971,1130.199951,1144.27002,1165.199951,116486000
Bitcoin,BTC,27/02/2017 23:59,1181.97998,1163.380005,1163.780029,1179.969971,131570000
Bitcoin,BTC,28/02/2017 23:59,1193.25,1171.819946,1180.719971,1179.969971,184956000
Bitcoin,BTC,01/03/2017 23:59,1222.5,1179.689941,1180.040039,1222.5,229056992
Bitcoin,BTC,02/03/2017 23:59,1262.130005,1215.619995,1224.680054,1251.01001,368275008
Bitcoin,BTC,03/03/2017 23:59,1280.310059,1250.709961,1250.709961,1274.98999,315739008
Bitcoin,BTC,04/03/2017 23:59,1279.400024,1230.51001,1277.430054,1255.150024,183270000
Bitcoin,BTC,05/03/2017 23:59,1267.290039,1238.060059,1254.290039,1267.119995,134127000
Bitcoin,BTC,06/03/2017 23:59,1276,1264.599976,1267.469971,1272.829956,153656992
Bitcoin,BTC,07/03/2017 23:59,1275.550049,1204.800049,1273.209961,1223.540039,291256000
Bitcoin,BTC,08/03/2017 23:59,1232.160034,1148.079956,1223.22998,1150,332603008
Bitcoin,BTC,09/03/2017 23:59,1197.459961,1141.22998,1150.349976,1188.48999,212283008
Bitcoin,BTC,10/03/2017 23:59,1270.469971,1077.25,1189.359985,1116.719971,563795968
Bitcoin,BTC,11/03/2017 23:59,1193.829956,1116.319946,1116.319946,1175.829956,283320000
Bitcoin,BTC,12/03/2017 23:59,1226.97998,1175.359985,1176.619995,1221.380005,227176000
Bitcoin,BTC,13/03/2017 23:59,1237.369995,1217.030029,1221.780029,1231.920044,380276992
Bitcoin,BTC,14/03/2017 23:59,1244.810059,1220.719971,1232.160034,1240,245306000
Bitcoin,BTC,15/03/2017 23:59,1251.609985,1239.75,1240.160034,1249.609985,297804992
Bitcoin,BTC,16/03/2017 23:59,1257.97998,1152.439941,1251.329956,1187.810059,638568000
Bitcoin,BTC,17/03/2017 23:59,1180.160034,1099.569946,1180.160034,1100.22998,706598976
Bitcoin,BTC,18/03/2017 23:59,1114.069946,957.6550293,1099.689941,973.8179932,621302016
Bitcoin,BTC,19/03/2017 23:59,1069.910034,976.7299805,976.7299805,1036.73999,406648000
Bitcoin,BTC,20/03/2017 23:59,1063.030029,1036.680054,1037.23999,1054.22998,286529984
Bitcoin,BTC,21/03/2017 23:59,1122.430054,1055.359985,1055.359985,1120.540039,337391008
Bitcoin,BTC,22/03/2017 23:59,1120.650024,1014.210022,1120.650024,1049.140015,380840992
Bitcoin,BTC,23/03/2017 23:59,1058.01001,1028.930054,1050.050049,1038.589966,248540000
Bitcoin,BTC,24/03/2017 23:59,1040.469971,934.3579712,1038.449951,937.5200195,491038016
Bitcoin,BTC,25/03/2017 23:59,975.7609863,903.7130127,936.539978,972.7789917,435803008
Bitcoin,BTC,26/03/2017 23:59,1007.960022,954.1859741,974.0150146,966.7249756,303668000
Bitcoin,BTC,27/03/2017 23:59,1046.400024,971.9840088,972.0549927,1045.77002,372535008
Bitcoin,BTC,28/03/2017 23:59,1064.650024,1027.72998,1044.579956,1047.150024,326332000
Bitcoin,BTC,29/03/2017 23:59,1055.130005,1015.880005,1046.079956,1039.969971,298457984
Bitcoin,BTC,30/03/2017 23:59,1049.290039,1020.039978,1042.209961,1026.430054,352968992
Bitcoin,BTC,31/03/2017 23:59,1074.920044,1026.640015,1026.640015,1071.790039,447287008
Bitcoin,BTC,01/04/2017 23:59,1091.719971,1061.089966,1071.709961,1080.5,289633984
Bitcoin,BTC,02/04/2017 23:59,1107.589966,1075.449951,1080.609985,1102.170044,514187008
Bitcoin,BTC,03/04/2017 23:59,1151.73999,1102.949951,1102.949951,1143.810059,580444032
Bitcoin,BTC,04/04/2017 23:59,1156.439941,1120.52002,1145.52002,1133.25,436310016
Bitcoin,BTC,05/04/2017 23:59,1135.089966,1113.630005,1134.140015,1124.780029,414784000
Bitcoin,BTC,06/04/2017 23:59,1188.369995,1125.810059,1125.810059,1182.680054,511222016
Bitcoin,BTC,07/04/2017 23:59,1186.579956,1163.390015,1178.939941,1176.900024,317022016
Bitcoin,BTC,08/04/2017 23:59,1184.97998,1162.579956,1172.650024,1175.949951,209312000
Bitcoin,BTC,09/04/2017 23:59,1197.209961,1171.859985,1176.569946,1187.869995,242343008
Bitcoin,BTC,10/04/2017 23:59,1190.339966,1179.040039,1187.300049,1187.130005,215883008
Bitcoin,BTC,11/04/2017 23:59,1208.069946,1187.459961,1187.459961,1205.01001,216182000
Bitcoin,BTC,12/04/2017 23:59,1207.140015,1196.76001,1204.810059,1200.369995,288702016
Bitcoin,BTC,13/04/2017 23:59,1205.890015,1156.439941,1201.02002,1169.280029,351968992
Bitcoin,BTC,14/04/2017 23:59,1190.800049,1159.790039,1170.329956,1167.540039,254827008
Bitcoin,BTC,15/04/2017 23:59,1188,1164.959961,1167.300049,1172.52002,203559008
Bitcoin,BTC,16/04/2017 23:59,1187.219971,1172.609985,1172.609985,1182.939941,183231008
Bitcoin,BTC,17/04/2017 23:59,1194.900024,1172.650024,1183.25,1193.910034,253206000
Bitcoin,BTC,18/04/2017 23:59,1217.569946,1193.77002,1193.77002,1211.670044,270524000
Bitcoin,BTC,19/04/2017 23:59,1215.51001,1205.079956,1212.130005,1210.290039,288060992
Bitcoin,BTC,20/04/2017 23:59,1240.790039,1208.410034,1211.079956,1229.079956,315108000
Bitcoin,BTC,21/04/2017 23:59,1235.939941,1215.560059,1229.420044,1222.050049,272167008
Bitcoin,BTC,22/04/2017 23:59,1235.560059,1208.469971,1222.709961,1231.709961,249320000
Bitcoin,BTC,23/04/2017 23:59,1232.199951,1203.939941,1231.920044,1207.209961,258951008
Bitcoin,BTC,24/04/2017 23:59,1250.939941,1209.630005,1209.630005,1250.150024,235806000
Bitcoin,BTC,25/04/2017 23:59,1267.579956,1249.969971,1250.449951,1265.48999,242556000
Bitcoin,BTC,26/04/2017 23:59,1294.829956,1265.930054,1265.98999,1281.079956,329631008
Bitcoin,BTC,27/04/2017 23:59,1319.699951,1281.300049,1281.880005,1317.72998,449196992
Bitcoin,BTC,28/04/2017 23:59,1331.280029,1292.369995,1317.73999,1316.47998,527488992
Bitcoin,BTC,29/04/2017 23:59,1327.199951,1315.209961,1317.839966,1321.790039,422705984
Bitcoin,BTC,30/04/2017 23:59,1347.910034,1314.920044,1321.869995,1347.890015,413115008
Bitcoin,BTC,01/05/2017 23:59,1434.319946,1348.300049,1348.300049,1421.599976,713624000
Bitcoin,BTC,02/05/2017 23:59,1473.900024,1415.689941,1421.030029,1452.819946,477337984
Bitcoin,BTC,03/05/2017 23:59,1492.77002,1447.48999,1453.780029,1490.089966,583795968
Bitcoin,BTC,04/05/2017 23:59,1608.910034,1490.719971,1490.719971,1537.670044,933548992
Bitcoin,BTC,05/05/2017 23:59,1618.030029,1530.310059,1540.869995,1555.449951,946035968
Bitcoin,BTC,06/05/2017 23:59,1578.800049,1542.5,1556.810059,1578.800049,582529984
Bitcoin,BTC,07/05/2017 23:59,1596.719971,1559.76001,1579.469971,1596.709961,1080029952
Bitcoin,BTC,08/05/2017 23:59,1723.349976,1596.920044,1596.920044,1723.349976,1340320000
Bitcoin,BTC,09/05/2017 23:59,1833.48999,1716.300049,1723.890015,1755.359985,1167920000
Bitcoin,BTC,10/05/2017 23:59,1788.439941,1719.099976,1756.52002,1787.130005,915723008
Bitcoin,BTC,11/05/2017 23:59,1873.930054,1755.349976,1780.369995,1848.569946,799489984
Bitcoin,BTC,12/05/2017 23:59,1856.150024,1694.01001,1845.76001,1724.23999,740984000
Bitcoin,BTC,13/05/2017 23:59,1812.98999,1651.079956,1723.119995,1804.910034,579635008
Bitcoin,BTC,14/05/2017 23:59,1831.420044,1776.619995,1800.859985,1808.910034,437196000
Bitcoin,BTC,15/05/2017 23:59,1812.800049,1708.540039,1808.439941,1738.430054,731529024
Bitcoin,BTC,16/05/2017 23:59,1785.939941,1686.540039,1741.699951,1734.449951,959044992
Bitcoin,BTC,17/05/2017 23:59,1864.050049,1661.910034,1726.72998,1839.089966,1064729984
Bitcoin,BTC,18/05/2017 23:59,1904.47998,1807.119995,1818.699951,1888.650024,894321024
Bitcoin,BTC,19/05/2017 23:59,2004.52002,1890.25,1897.369995,1987.709961,1157289984
Bitcoin,BTC,20/05/2017 23:59,2084.72998,1974.920044,1984.23999,2084.72998,961336000
Bitcoin,BTC,21/05/2017 23:59,2119.080078,2037.5,2067.030029,2041.199951,1147859968
Bitcoin,BTC,22/05/2017 23:59,2303.899902,2017.869995,2043.189941,2173.399902,1942220032
Bitcoin,BTC,23/05/2017 23:59,2320.820068,2178.5,2191.560059,2320.419922,1378749952
Bitcoin,BTC,24/05/2017 23:59,2523.719971,2321.370117,2321.370117,2443.639893,1725379968
Bitcoin,BTC,25/05/2017 23:59,2763.709961,2285.300049,2446.23999,2304.97998,2406700032
Bitcoin,BTC,26/05/2017 23:59,2573.790039,2071.98999,2320.889893,2202.419922,1763480064
Bitcoin,BTC,27/05/2017 23:59,2260.199951,1855.829956,2196.27002,2038.869995,1700480000
Bitcoin,BTC,28/05/2017 23:59,2267.340088,2054.080078,2054.080078,2155.800049,1147139968
Bitcoin,BTC,29/05/2017 23:59,2307.050049,2107.169922,2159.429932,2255.610107,994625024
Bitcoin,BTC,30/05/2017 23:59,2301.959961,2124.570068,2255.360107,2175.469971,1443970048
Bitcoin,BTC,31/05/2017 23:59,2311.080078,2145.570068,2187.189941,2286.409912,1544829952
Bitcoin,BTC,01/06/2017 23:59,2448.389893,2288.330078,2288.330078,2407.879883,1653180032
Bitcoin,BTC,02/06/2017 23:59,2488.550049,2373.320068,2404.030029,2488.550049,1317030016
Bitcoin,BTC,03/06/2017 23:59,2581.909912,2423.570068,2493.719971,2515.350098,1514950016
Bitcoin,BTC,04/06/2017 23:59,2585.889893,2452.540039,2547.790039,2511.810059,1355120000
Bitcoin,BTC,05/06/2017 23:59,2686.810059,2510.219971,2512.399902,2686.810059,1369309952
Bitcoin,BTC,06/06/2017 23:59,2999.909912,2690.840088,2690.840088,2863.199951,2089609984
Bitcoin,BTC,07/06/2017 23:59,2869.379883,2700.560059,2869.379883,2732.159912,1517709952
Bitcoin,BTC,08/06/2017 23:59,2815.300049,2670.949951,2720.48999,2805.620117,1281170048
Bitcoin,BTC,09/06/2017 23:59,2901.709961,2795.620117,2807.439941,2823.810059,1348950016
Bitcoin,BTC,10/06/2017 23:59,2950.98999,2746.550049,2828.139893,2947.709961,2018889984
Bitcoin,BTC,11/06/2017 23:59,2996.600098,2840.530029,2942.409912,2958.110107,1752400000
Bitcoin,BTC,12/06/2017 23:59,2997.26001,2518.560059,2953.219971,2659.629883,2569530112
Bitcoin,BTC,13/06/2017 23:59,2789.040039,2650.379883,2680.909912,2717.02002,1781200000
Bitcoin,BTC,14/06/2017 23:59,2786.830078,2412.939941,2716.879883,2506.370117,1696560000
Bitcoin,BTC,15/06/2017 23:59,2534.709961,2212.959961,2499.580078,2464.580078,2026259968
Bitcoin,BTC,16/06/2017 23:59,2539.919922,2385.149902,2469.570068,2518.560059,1195190016
Bitcoin,BTC,17/06/2017 23:59,2685.189941,2484.959961,2514.01001,2655.879883,1534509952
Bitcoin,BTC,18/06/2017 23:59,2662.100098,2516.330078,2655.350098,2548.290039,1178659968
Bitcoin,BTC,19/06/2017 23:59,2662.850098,2549.030029,2549.030029,2589.600098,1446840064
Bitcoin,BTC,20/06/2017 23:59,2763.449951,2589.820068,2591.26001,2721.790039,1854189952
Bitcoin,BTC,21/06/2017 23:59,2772.01001,2660.399902,2709.429932,2689.100098,1626579968
Bitcoin,BTC,22/06/2017 23:59,2723.73999,2642.360107,2691.030029,2705.409912,1097939968
Bitcoin,BTC,23/06/2017 23:59,2765.169922,2706.370117,2707.340088,2744.909912,961318976
Bitcoin,BTC,24/06/2017 23:59,2757.939941,2583.189941,2738.52002,2608.719971,982750016
Bitcoin,BTC,25/06/2017 23:59,2682.26001,2552.120117,2607.25,2589.409912,1161100032
Bitcoin,BTC,26/06/2017 23:59,2615.25,2376.290039,2590.570068,2478.449951,1663280000
Bitcoin,BTC,27/06/2017 23:59,2552.449951,2332.98999,2478.449951,2552.449951,1489789952
Bitcoin,BTC,28/06/2017 23:59,2603.97998,2484.419922,2553.030029,2574.790039,1183869952
Bitcoin,BTC,29/06/2017 23:59,2588.830078,2510.47998,2567.560059,2539.320068,949979008
Bitcoin,BTC,30/06/2017 23:59,2559.25,2478.429932,2539.23999,2480.840088,860273024
Bitcoin,BTC,01/07/2017 23:59,2515.27002,2419.22998,2492.600098,2434.550049,779913984
Bitcoin,BTC,02/07/2017 23:59,2514.280029,2394.840088,2436.399902,2506.469971,803747008
Bitcoin,BTC,03/07/2017 23:59,2595,2480.469971,2498.560059,2564.060059,964112000
Bitcoin,BTC,04/07/2017 23:59,2631.590088,2559.350098,2561,2601.639893,985516032
Bitcoin,BTC,05/07/2017 23:59,2622.649902,2538.550049,2602.870117,2601.98999,941566016
Bitcoin,BTC,06/07/2017 23:59,2616.719971,2581.689941,2608.100098,2608.560059,761956992
Bitcoin,BTC,07/07/2017 23:59,2916.139893,2498.870117,2608.590088,2518.659912,917411968
Bitcoin,BTC,08/07/2017 23:59,2571.340088,2492.310059,2520.27002,2571.340088,733329984
Bitcoin,BTC,09/07/2017 23:59,2635.48999,2517.590088,2572.610107,2518.439941,527856000
Bitcoin,BTC,10/07/2017 23:59,2537.159912,2321.129883,2525.25,2372.560059,1111200000
Bitcoin,BTC,11/07/2017 23:59,2413.469971,2296.810059,2385.889893,2337.790039,1329760000
Bitcoin,BTC,12/07/2017 23:59,2423.709961,2275.139893,2332.77002,2398.840088,1117410048
Bitcoin,BTC,13/07/2017 23:59,2425.219971,2340.830078,2402.699951,2357.899902,835769984
Bitcoin,BTC,14/07/2017 23:59,2363.25,2183.219971,2360.590088,2233.340088,882502976
Bitcoin,BTC,15/07/2017 23:59,2231.139893,1990.410034,2230.120117,1998.859985,993608000
Bitcoin,BTC,16/07/2017 23:59,2058.77002,1843.030029,1991.97998,1929.819946,1182870016
Bitcoin,BTC,17/07/2017 23:59,2230.48999,1932.619995,1932.619995,2228.409912,1201760000
Bitcoin,BTC,18/07/2017 23:59,2387.610107,2164.77002,2233.52002,2318.879883,1512450048
Bitcoin,BTC,19/07/2017 23:59,2397.169922,2260.22998,2323.080078,2273.429932,1245100032
Bitcoin,BTC,20/07/2017 23:59,2900.699951,2269.889893,2269.889893,2817.600098,2249260032
Bitcoin,BTC,21/07/2017 23:59,2838.409912,2621.850098,2838.409912,2667.76001,1489449984
Bitcoin,BTC,22/07/2017 23:59,2862.419922,2657.709961,2668.629883,2810.120117,1177129984
Bitcoin,BTC,23/07/2017 23:59,2832.179932,2653.939941,2808.100098,2730.399902,1072840000
Bitcoin,BTC,24/07/2017 23:59,2777.26001,2699.189941,2732.699951,2754.860107,866473984
Bitcoin,BTC,25/07/2017 23:59,2768.080078,2480.959961,2757.5,2576.47998,1460089984
Bitcoin,BTC,26/07/2017 23:59,2610.76001,2450.800049,2577.77002,2529.449951,937404032
Bitcoin,BTC,27/07/2017 23:59,2693.320068,2529.340088,2538.709961,2671.780029,789104000
Bitcoin,BTC,28/07/2017 23:59,2897.449951,2679.72998,2679.72998,2809.01001,1380099968
Bitcoin,BTC,29/07/2017 23:59,2808.76001,2692.800049,2807.02002,2726.449951,803745984
Bitcoin,BTC,30/07/2017 23:59,2758.530029,2644.850098,2724.389893,2757.179932,705942976
Bitcoin,BTC,31/07/2017 23:59,2889.620117,2720.610107,2763.23999,2875.340088,860574976
Bitcoin,BTC,01/08/2017 23:59,2921.350098,2685.610107,2871.300049,2718.26001,1324669952
Bitcoin,BTC,02/08/2017 23:59,2762.530029,2668.590088,2727.129883,2710.669922,1094950016
Bitcoin,BTC,03/08/2017 23:59,2813.310059,2685.139893,2709.560059,2804.72998,804796992
Bitcoin,BTC,04/08/2017 23:59,2899.330078,2743.719971,2806.929932,2895.889893,1002120000
Bitcoin,BTC,05/08/2017 23:59,3290.01001,2874.830078,2897.629883,3252.909912,1945699968
Bitcoin,BTC,06/08/2017 23:59,3293.290039,3155.600098,3257.610107,3213.939941,1105030016
Bitcoin,BTC,07/08/2017 23:59,3397.679932,3180.889893,3212.780029,3378.939941,1482279936
Bitcoin,BTC,08/08/2017 23:59,3484.850098,3345.830078,3370.219971,3419.939941,1752760064
Bitcoin,BTC,09/08/2017 23:59,3422.76001,3247.669922,3420.399902,3342.469971,1468960000
Bitcoin,BTC,10/08/2017 23:59,3453.449951,3319.469971,3341.840088,3381.280029,1515110016
Bitcoin,BTC,11/08/2017 23:59,3679.719971,3372.120117,3373.820068,3650.620117,2021190016
Bitcoin,BTC,12/08/2017 23:59,3949.919922,3613.699951,3650.629883,3884.709961,2219589888
Bitcoin,BTC,13/08/2017 23:59,4208.390137,3857.800049,3880.040039,4073.26001,3159089920
Bitcoin,BTC,14/08/2017 23:59,4325.129883,3989.159912,4066.100098,4325.129883,2463089920
Bitcoin,BTC,15/08/2017 23:59,4455.970215,3906.179932,4326.990234,4181.930176,3258050048
Bitcoin,BTC,16/08/2017 23:59,4381.22998,3994.419922,4200.339844,4376.629883,2272039936
Bitcoin,BTC,17/08/2017 23:59,4484.700195,4243.709961,4384.439941,4331.689941,2553359872
Bitcoin,BTC,18/08/2017 23:59,4370.129883,4015.399902,4324.339844,4160.620117,2941710080
Bitcoin,BTC,19/08/2017 23:59,4243.259766,3970.550049,4137.75,4193.700195,2975820032
Bitcoin,BTC,20/08/2017 23:59,4196.290039,4069.879883,4189.310059,4087.659912,2109769984
Bitcoin,BTC,21/08/2017 23:59,4109.140137,3988.600098,4090.47998,4001.73999,2800890112
Bitcoin,BTC,22/08/2017 23:59,4128.759766,3674.580078,3998.350098,4100.52002,3764239872
Bitcoin,BTC,23/08/2017 23:59,4255.779785,4078.409912,4089.01001,4151.52002,2369819904
Bitcoin,BTC,24/08/2017 23:59,4376.390137,4130.259766,4137.600098,4334.680176,2037750016
Bitcoin,BTC,25/08/2017 23:59,4455.700195,4307.350098,4332.819824,4371.600098,1727970048
Bitcoin,BTC,26/08/2017 23:59,4379.279785,4269.52002,4372.060059,4352.399902,1511609984
Bitcoin,BTC,27/08/2017 23:59,4416.589844,4317.290039,4345.100098,4382.879883,1537459968
Bitcoin,BTC,28/08/2017 23:59,4403.930176,4224.640137,4384.450195,4382.660156,1959330048
Bitcoin,BTC,29/08/2017 23:59,4625.680176,4352.129883,4389.209961,4579.02002,2486080000
Bitcoin,BTC,30/08/2017 23:59,4626.52002,4471.410156,4570.359863,4565.299805,1937849984
Bitcoin,BTC,31/08/2017 23:59,4736.049805,4549.399902,4555.589844,4703.390137,1944930048
Bitcoin,BTC,01/09/2017 23:59,4892.009766,4678.529785,4701.759766,4892.009766,2599079936
Bitcoin,BTC,02/09/2017 23:59,4975.040039,4469.240234,4901.419922,4578.77002,2722139904
Bitcoin,BTC,03/09/2017 23:59,4714.080078,4417.589844,4585.27002,4582.959961,1933190016
Bitcoin,BTC,04/09/2017 23:59,4591.629883,4108.399902,4591.629883,4236.310059,2987330048
Bitcoin,BTC,05/09/2017 23:59,4427.839844,3998.110107,4228.290039,4376.529785,2697969920
Bitcoin,BTC,06/09/2017 23:59,4617.25,4376.589844,4376.589844,4597.120117,2172100096
Bitcoin,BTC,07/09/2017 23:59,4655.040039,4491.330078,4589.140137,4599.879883,1844620032
Bitcoin,BTC,08/09/2017 23:59,4661,4075.179932,4605.160156,4228.75,2700890112
Bitcoin,BTC,09/09/2017 23:59,4308.819824,4114.109863,4229.810059,4226.060059,1386230016
Bitcoin,BTC,10/09/2017 23:59,4245.439941,3951.040039,4229.339844,4122.939941,1679090048
Bitcoin,BTC,11/09/2017 23:59,4261.669922,4099.399902,4122.470215,4161.27002,1557330048
Bitcoin,BTC,12/09/2017 23:59,4344.649902,4085.219971,4168.879883,4130.810059,1864530048
Bitcoin,BTC,13/09/2017 23:59,4131.97998,3789.919922,4131.97998,3882.590088,2219409920
Bitcoin,BTC,14/09/2017 23:59,3920.600098,3153.860107,3875.370117,3154.949951,2716310016
Bitcoin,BTC,15/09/2017 23:59,3733.449951,2946.620117,3166.300049,3637.52002,4148069888
Bitcoin,BTC,16/09/2017 23:59,3808.840088,3487.790039,3637.75,3625.040039,1818400000
Bitcoin,BTC,17/09/2017 23:59,3664.810059,3445.639893,3606.280029,3582.879883,1239149952
Bitcoin,BTC,18/09/2017 23:59,4079.22998,3591.090088,3591.090088,4065.199951,1943209984
Bitcoin,BTC,19/09/2017 23:59,4094.070068,3868.870117,4073.790039,3924.969971,1563980032
Bitcoin,BTC,20/09/2017 23:59,4031.389893,3857.72998,3916.360107,3905.949951,1213830016
Bitcoin,BTC,21/09/2017 23:59,3916.419922,3613.629883,3901.469971,3631.040039,1411480064
Bitcoin,BTC,22/09/2017 23:59,3758.27002,3553.530029,3628.02002,3630.699951,1194829952
Bitcoin,BTC,23/09/2017 23:59,3819.209961,3594.580078,3629.919922,3792.399902,928113984
Bitcoin,BTC,24/09/2017 23:59,3796.149902,3666.899902,3796.149902,3682.840088,768014976
Bitcoin,BTC,25/09/2017 23:59,3950.25,3681.580078,3681.580078,3926.070068,1374210048
Bitcoin,BTC,26/09/2017 23:59,3969.889893,3869.899902,3928.409912,3892.350098,1043740032
Bitcoin,BTC,27/09/2017 23:59,4210.049805,3884.820068,3892.939941,4200.669922,1686880000
Bitcoin,BTC,28/09/2017 23:59,4279.310059,4109.700195,4197.129883,4174.72998,1712320000
Bitcoin,BTC,29/09/2017 23:59,4214.629883,4039.290039,4171.620117,4163.069824,1367049984
Bitcoin,BTC,30/09/2017 23:59,4358.430176,4160.859863,4166.109863,4338.709961,1207449984
Bitcoin,BTC,01/10/2017 23:59,4403.740234,4269.810059,4341.049805,4403.740234,1208210048
Bitcoin,BTC,02/10/2017 23:59,4470.22998,4377.459961,4395.810059,4409.319824,1431730048
Bitcoin,BTC,03/10/2017 23:59,4432.470215,4258.890137,4408.459961,4317.47998,1288019968
Bitcoin,BTC,04/10/2017 23:59,4352.310059,4210.419922,4319.370117,4229.359863,1116770048
Bitcoin,BTC,05/10/2017 23:59,4362.640137,4164.049805,4229.879883,4328.410156,1161769984
Bitcoin,BTC,06/10/2017 23:59,4413.27002,4320.529785,4324.459961,4370.810059,1069939968
Bitcoin,BTC,07/10/2017 23:59,4443.879883,4321.049805,4369.350098,4426.890137,906928000
Bitcoin,BTC,08/10/2017 23:59,4624.140137,4405.640137,4429.669922,4610.47998,1313869952
Bitcoin,BTC,09/10/2017 23:59,4878.709961,4564.25,4614.52002,4772.02002,1968739968
Bitcoin,BTC,10/10/2017 23:59,4922.169922,4765.100098,4776.209961,4781.990234,1597139968
Bitcoin,BTC,11/10/2017 23:59,4873.72998,4751.629883,4789.25,4826.47998,1222279936
Bitcoin,BTC,12/10/2017 23:59,5446.910156,4822,4829.580078,5446.910156,2791610112
Bitcoin,BTC,13/10/2017 23:59,5840.299805,5436.850098,5464.160156,5647.209961,3615480064
Bitcoin,BTC,14/10/2017 23:59,5837.700195,5591.640137,5643.529785,5831.790039,1669030016
Bitcoin,BTC,15/10/2017 23:59,5852.47998,5478.609863,5835.959961,5678.189941,1976039936
Bitcoin,BTC,16/10/2017 23:59,5776.22998,5544.209961,5687.569824,5725.589844,2008070016
Bitcoin,BTC,17/10/2017 23:59,5800.350098,5472.720215,5741.580078,5605.509766,1821570048
Bitcoin,BTC,18/10/2017 23:59,5603.819824,5151.439941,5603.819824,5590.689941,2399269888
Bitcoin,BTC,19/10/2017 23:59,5744.350098,5531.060059,5583.740234,5708.52002,1780540032
Bitcoin,BTC,20/10/2017 23:59,6060.109863,5627.22998,5708.109863,6011.450195,2354429952
Bitcoin,BTC,21/10/2017 23:59,6194.879883,5965.069824,5996.790039,6031.600098,2207099904
Bitcoin,BTC,22/10/2017 23:59,6076.259766,5792.339844,6036.660156,6008.419922,2034630016
Bitcoin,BTC,23/10/2017 23:59,6075.589844,5732.470215,6006,5930.319824,2401840128
Bitcoin,BTC,24/10/2017 23:59,5935.52002,5504.180176,5935.52002,5526.640137,2735699968
Bitcoin,BTC,25/10/2017 23:59,5754.330078,5397.879883,5524.600098,5750.799805,1966989952
Bitcoin,BTC,26/10/2017 23:59,5976.799805,5721.220215,5747.950195,5904.830078,1905040000
Bitcoin,BTC,27/10/2017 23:59,5988.390137,5728.819824,5899.740234,5780.899902,1710130048
Bitcoin,BTC,28/10/2017 23:59,5876.720215,5689.189941,5787.819824,5753.089844,1403920000
Bitcoin,BTC,29/10/2017 23:59,6255.709961,5724.580078,5754.439941,6153.850098,2859040000
Bitcoin,BTC,30/10/2017 23:59,6214.990234,6040.850098,6114.850098,6130.529785,1772150016
Bitcoin,BTC,31/10/2017 23:59,6470.430176,6103.330078,6132.02002,6468.399902,2311379968
Bitcoin,BTC,01/11/2017 23:59,6767.310059,6377.879883,6440.970215,6767.310059,2870320128
Bitcoin,BTC,02/11/2017 23:59,7367.330078,6758.720215,6777.77002,7078.5,4653770240
Bitcoin,BTC,03/11/2017 23:59,7461.290039,7002.939941,7087.529785,7207.759766,3369860096
Bitcoin,BTC,04/11/2017 23:59,7492.859863,7031.279785,7164.47998,7379.950195,2483800064
Bitcoin,BTC,05/11/2017 23:59,7617.47998,7333.189941,7404.52002,7407.410156,2380410112
Bitcoin,BTC,06/11/2017 23:59,7445.77002,7007.310059,7403.220215,7022.759766,3111899904
Bitcoin,BTC,07/11/2017 23:59,7253.319824,7023.100098,7023.100098,7144.379883,2326340096
Bitcoin,BTC,08/11/2017 23:59,7776.419922,7114.02002,7141.379883,7459.689941,4602200064
Bitcoin,BTC,09/11/2017 23:59,7446.830078,7101.52002,7446.830078,7143.580078,3226249984
Bitcoin,BTC,10/11/2017 23:59,7312,6436.870117,7173.72998,6618.140137,5208249856
Bitcoin,BTC,11/11/2017 23:59,6873.149902,6204.220215,6618.609863,6357.600098,4908680192
Bitcoin,BTC,12/11/2017 23:59,6625.049805,5519.009766,6295.450195,5950.069824,8957349888
Bitcoin,BTC,13/11/2017 23:59,6811.189941,5844.290039,5938.25,6559.490234,6263249920
Bitcoin,BTC,14/11/2017 23:59,6764.97998,6461.75,6561.47998,6635.75,3197110016
Bitcoin,BTC,15/11/2017 23:59,7342.25,6634.759766,6634.759766,7315.540039,4200880128
Bitcoin,BTC,16/11/2017 23:59,7967.379883,7176.580078,7323.240234,7871.689941,5123809792
Bitcoin,BTC,17/11/2017 23:59,8004.589844,7561.089844,7853.569824,7708.990234,4651670016
Bitcoin,BTC,18/11/2017 23:59,7884.990234,7463.439941,7697.209961,7790.149902,3667190016
Bitcoin,BTC,19/11/2017 23:59,8101.910156,7694.100098,7766.029785,8036.490234,3149319936
Bitcoin,BTC,20/11/2017 23:59,8336.860352,7949.359863,8039.069824,8200.639648,3488450048
Bitcoin,BTC,21/11/2017 23:59,8348.660156,7762.709961,8205.740234,8071.259766,4277609984
Bitcoin,BTC,22/11/2017 23:59,8302.259766,8075.470215,8077.950195,8253.549805,3633530112
Bitcoin,BTC,23/11/2017 23:59,8267.400391,8038.77002,8232.379883,8038.77002,4225179904
Bitcoin,BTC,24/11/2017 23:59,8374.160156,7940.930176,8074.02002,8253.69043,5058610176
